Crash Number,City/Town Name,Crash Date,Crash Time,Crash Severity,Number of Vehicles,Total Nonfatal Injuries,Total Fatal Injuries,Manner of Collision,Vehicle Action Prior to Crash,Vehicle Travel Directions,Most Harmful Events,Vehicle Configuration,Road Surface Condition,Ambient Light,Weather Condition,At Roadway Intersection,Distance from Nearest Roadway Intersection,Distance from Nearest Milemarker,Distance from Nearest Exit,Distance from Nearest Landmark,Non Motorist Type,X Coordinate,Y Coordinate
3714982,BOSTON,05-Jan-2014,10:22 PM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Westbound ,V1: Collision with median barrier ,V1: Passenger car,Wet,Dark - lighted roadway,Rain,,Rte 90 W / UNKNOWN,,Exit 24 on Rte 90 W,D RAMP,,238090.43925,899691.56913
3711901,BOSTON,05-Jan-2014,10:40 PM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Northbound ,V1: Collision with motor vehicle in traffic ,V1: Passenger car,Wet,Dark - lighted roadway,Rain,,Rte 93 N / UNKNOWN,,Exit 23 on Rte 93 N,,,236957.48374,900943.98282
3775572,BOSTON (CHARLESTOWN),06-Jan-2014,00:00 AM,Not Reported,1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Northbound ,V1: Collision with curb ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Wet,Dark - lighted roadway,Rain/Rain,,171 ALFORD STREET Rte 99 N,,,,,235539.32406,904828.93811
3759432,BOSTON (ALLSTON),06-Jan-2014,00:00 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Parked,V1:Not reported / V2:Not reported ,V1: Collision with parked motor vehicle / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Wet,Dark - lighted roadway,Rain,,32 LINDEN STREET,,,,,236317.63066,895136.78616
3723048,BOSTON,06-Jan-2014,6:30 AM,Non-fatal injury,2,1,0,Angle,V1: Entering traffic lane / V2:Entering traffic lane,V1:Eastbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Wet,Dawn,Rain,HAUL ROAD / FRONTAGE ROAD,,,,RAMP A,,235950.95240,898250.42149
3714171,BOSTON,06-Jan-2014,9:19 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Turning right,V1:Southbound ,V1: Collision with guardrail ,V1: Passenger car,Dry,Daylight,Clear,,Rte 93 S / UNKNOWN,,Exit 20 on Rte 93 S,,,236954.20895,900826.94423
3759531,BOSTON (BRIGHTON),06-Jan-2014,1:10 PM,Not Reported,1,0,0,Single vehicle crash,V1: Turning left,V1:Not reported ,V1: Collision with pedestrian ,V1: Passenger car,Wet,Daylight,Cloudy,WASHINGTON STREET / EGREMONT ROAD,,,,,,229539.42164,899224.06270
3716890,BOSTON,06-Jan-2014,5:04 PM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Cloudy,,MORTON STREET Rte UNKNOW / CANTERBURY STREET,,,,,233302.15573,893677.64503
3730600,BOSTON,06-Jan-2014,5:10 PM,Property damage only (none injured),3,0,0,"Sideswipe, same direction",V1: Turning right / V2:Parked / V3:Parked,V1:Eastbound / V2:Not reported / V3:Not reported ,V1: Collision with parked motor vehicle / V2: Collision with parked motor vehicle / V3: Collision with parked motor vehicle ,V1: Truck/trailer / V2:Passenger car / V3:Passenger car,Wet,Dark - lighted roadway,Clear,CLARENDON STREET / STUART STREET,,,,,,235070.93755,899913.87518
3727531,BOSTON,06-Jan-2014,6:50 PM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Bus (seats for more than 15 people, including driver) / V2:Passenger car",Wet,Dark - lighted roadway,Rain,BLUE HILL AVENUE / SEAVER STREET,,,,,,234238.33800,895060.54628
3718320,BOSTON,06-Jan-2014,7:42 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Southbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Other,Dark - lighted roadway,Cloudy,,COMMONWEALTH AVENUE Rte UNKNOW / CHARLESGATE WEST,,,,,233546.27408,899931.25453
3786140,BOSTON (ROSLINDALE),07-Jan-2014,00:00 AM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,WALTER STREET / CENTRE STREET,,,,,,230516.10926,894243.81259
3782660,BOSTON,07-Jan-2014,1:35 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Eastbound ,V1: Collision with light pole or other post/support ,V1: Passenger car,Dry,Dark - lighted roadway,Not Reported,,STORROW DRIVE Rte UNKNOW E / DAVID G MUGAR WAY,,,TUNNEL,,235214.68156,900915.47008
3887530,BOSTON,07-Jan-2014,3:40 AM,Property damage only (none injured),2,0,0,Head-on,V1: Not reported / V2:Not reported,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,"V1: Unknown heavy truck, cannot classify / V2:Passenger car",Dry,Dark - lighted roadway,Clear,TREMONT STREET / TEMPLE PLACE,,,,,,236009.39618,900663.43192
3762632,BOSTON (DORCHESTER),07-Jan-2014,7:45 AM,Property damage only (none injured),2,0,0,Not reported,V1: Travelling straight ahead / V2:Turning left,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,V1: Passenger car / V2:Passenger car,Not reported,Not reported,Not Reported,TALBOT AVENUE / WASHINGTON STREET,,,,,,235329.98447,893393.18756
3713411,BOSTON,07-Jan-2014,7:54 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Turning right,V1:Westbound ,V1: Collision with pedestrian ,V1: Passenger car,Dry,Daylight,Clear/Other,,OLD COLONY AVENUE / PREBLE STREET,,,PREBLE CIRCLE,P2:Pedestrian,236869.43739,897748.43778
3713404,BOSTON,07-Jan-2014,8:40 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 S / UNKNOWN,,Exit 23 on Rte 93 S,,,236856.27925,901152.82507
3713466,BOSTON,07-Jan-2014,9:00 AM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Southbound / V2:Southbound / V3:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Passenger car",Dry,Daylight,Clear,,TEMPORARY RAMP Rte 1 S / MAURICE TOBIN BRIDGE,,,,,235853.09756,902245.26232
3715085,BOSTON,07-Jan-2014,1:47 PM,Fatal injury,1,0,1,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Other ,V1: Passenger car,Dry,Daylight,Cloudy,,WILLIAM T MORRISSEY BOULEVARD,,,,,237111.48624,896526.80718
3716579,BOSTON,07-Jan-2014,2:50 PM,Property damage only (none injured),4,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead / V4:Travelling straight ahead,V1:Northbound / V2:Northbound / V3:Northbound / V4:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic / V4: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Passenger car / V4:Passenger car",Dry,Daylight,Clear,,Rte 93 N / UNKNOWN,,Exit 11 on Rte 93 N,,,237094.72533,891674.80510
3718321,BOSTON,07-Jan-2014,3:00 PM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Eastbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,CAMBRIDGE STREET / ALLSTON TOLL PLAZA,,,NEAR DOUBLETREE HOTEL,,231410.84829,901199.79176
3726192,BOSTON,07-Jan-2014,3:37 PM,Property damage only (none injured),2,0,0,Angle,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,Rte SR203 / EVANS STREET,,,,,234273.00859,892342.29015
3764931,BOSTON (DORCHESTER),07-Jan-2014,3:58 PM,Not Reported,1,0,0,Not reported,V1: Turning left,V1:Not reported ,V1: Not reported ,V1: Passenger car,Not reported,Not reported,Not Reported,DIX STREET / DORCHESTER AVENUE,,,,,P2:Pedestrian,236146.42171,893936.25009
3716885,BOSTON,07-Jan-2014,4:10 PM,Non-fatal injury,3,1,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Northbound / V2:Northbound / V3:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Passenger car",Dry,Daylight,Clear,,SERGEANT WILLIAM G WALSH EXPRESSWAY Rte I93 N / GENERAL CASIMIR PULASKI SKYWAY Rte US1 N,,,POPE JOHN PAUL CUT OUT,,237461.52168,892384.53211
3713405,BOSTON,07-Jan-2014,5:59 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Cloudy,,Rte 90 E / UNKNOWN,,,,,234145.28122,899758.66394
3732760,BOSTON,08-Jan-2014,2:40 AM,Non-fatal injury,2,1,0,"Sideswipe, same direction",V1: Changing lanes / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with median barrier / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,,Rte 93 S,,Exit 15 on Rte 93,,,236629.62530,897168.50008
3759632,BOSTON,08-Jan-2014,7:48 AM,Non-fatal injury,2,1,0,Angle,V1: Travelling straight ahead / V2:Turning left,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear/Clear,ANTWERP STREET / LINCOLN STREET,,,,,,229593.09358,900893.18731
3713467,BOSTON,08-Jan-2014,8:23 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Turning right,V1:Northbound ,V1: Collision with pedestrian ,V1: Passenger car,Dry,Daylight,Clear,MASSPORT HAUL ROAD / NORTHERN AVENUE,,,,,P2:Pedestrian,238203.38684,899780.33739
3714085,BOSTON,08-Jan-2014,8:46 AM,Property damage only (none injured),4,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic / V4:Travelling straight ahead,V1:Southbound / V2:Southbound / V3:Southbound / V4:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic / V4: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Passenger car / V4:Passenger car",Dry,Daylight,Clear,,Rte 93 S / UNKNOWN,,Exit 24 on Rte 93 S,,,236397.19330,901565.65106
3716886,BOSTON,08-Jan-2014,3:36 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Changing lanes,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,,Rte 93 N / UNKNOWN,,Exit 13 on Rte 93 N,,,237420.14138,894076.52274
3716879,BOSTON,08-Jan-2014,3:44 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic,V1:Eastbound / V2:Eastbound / V3:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with guardrail ,V1: Passenger car / V2:Passenger car / V3:Passenger car,Dry,Daylight,Clear,,STORROW DRIVE,,,STORROW DR TUNNEL E/B,,235149.39326,900722.65514
3775575,BOSTON (CHARLESTOWN),08-Jan-2014,3:56 PM,Not Reported,1,0,0,"Sideswipe, opposite direction",V1: Not reported,V1:Southbound ,V1: Not reported ,V1: Passenger car,Not reported,Dark - lighted roadway,Unknown,VINE STREET / CHELSEA STREET,,,,,,236630.32828,902953.25003
3776961,BOSTON,08-Jan-2014,5:05 PM,Non-fatal injury,4,1,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic / V4:Slowing or stopped in traffic,V1:Eastbound / V2:Not reported / V3:Eastbound / V4:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic / V4: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V4:Passenger car",Dry,Dusk,Clear,ALBANY STREET / EAST BROOKLINE STREET,,,,,,235516.65608,898556.12491
3716842,BOSTON,08-Jan-2014,6:15 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,,JOHN F FITZGERALD EXPRESSWAY Rte I93 S,,,ZAKIM BRIDGE,,236021.47306,902048.76896
3714172,BOSTON,08-Jan-2014,10:15 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,,RAMP I93 NB T0 I90 EB,,,RAMP L,,,
3715074,BOSTON,09-Jan-2014,9:38 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic,V1:Westbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 90 / UNKNOWN,,,,,228154.8166,900866.0695
3775543,BOSTON,09-Jan-2014,10:00 AM,Non-fatal injury,2,1,0,Angle,V1: Travelling straight ahead / V2:Turning left,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear/Clear,PORTSMOUTH STREET / LINCOLN STREET,,,,BONAD ROAD,,229285.0821,900945.1435
3778459,BOSTON,09-Jan-2014,1:58 PM,Property damage only (none injured),1,0,0,Angle,V1: Travelling straight ahead,V1:Eastbound ,V1: Collision with light pole or other post/support ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires","Sand, mud, dirt, oil, gravel",Daylight,Clear,,WEST ROXBURY PARKWAY,,,,,,
3716880,BOSTON,09-Jan-2014,3:20 PM,Non-fatal injury,2,1,0,"Sideswipe, opposite direction",V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Cloudy,BERKELEY STREET / BACK STREET,,,,,,235009.6998,900623.457
3726698,BOSTON,09-Jan-2014,6:10 PM,Non-fatal injury,3,1,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic,V1:Westbound / V2:Westbound / V3:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car / V3:Passenger car,Dry,Dark - lighted roadway,Cloudy,,Rte 90 W / UNKNOWN,,,,,229752.0583,900842.7985
3714086,BOSTON,09-Jan-2014,8:46 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,MASSACHUSETTS AVENUE CONNECTOR / FRONTAGE ROAD,,,,,,235865.0173,898419.1854
3730571,BOSTON,10-Jan-2014,2:48 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Not reported,V1:Northbound ,V1: Collision with light pole or other post/support ,V1: Passenger car,Dry,Dark - lighted roadway,Not Reported,,WEST ROXBURY PARKWAY / ORANGE STREET,,,,,229551.7342,892139.875
3730592,BOSTON,10-Jan-2014,4:00 AM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Turning left,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Single-unit truck (3-or-more axles),Wet,Dark - roadway not lighted,Rain,ALBANY STREET / TRAVELER STREET,,,,,,236086.8879,899375.6393
3716844,BOSTON,10-Jan-2014,7:40 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Westbound ,V1: Collision with median barrier ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Snow,Daylight,Snow,,Rte 90 W / UNKNOWN,,,,,234491.8719,899782.706
3775544,BOSTON (BRIGHTON),10-Jan-2014,7:45 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Westbound ,V1: Collision with pedestrian ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Snow,Daylight,Cloudy/Snow,,268 FANEUIL STREET,,,,P2:Pedestrian,227930.132,900293.1949
3716843,BOSTON,10-Jan-2014,7:50 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Westbound ,V1: Collision with median barrier ,V1: Passenger car,Ice,Daylight,Snow,,Rte 90 W / UNKNOWN,,Exit 20 on Rte 90 W,,,231452.5043,900558.3731
