Crash Number,City/Town Name,Crash Date,Crash Time,Crash Severity,Number of Vehicles,Total Nonfatal Injuries,Total Fatal Injuries,Manner of Collision,Vehicle Action Prior to Crash,Vehicle Travel Directions,Most Harmful Events,Vehicle Configuration,Road Surface Condition,Ambient Light,Weather Condition,At Roadway Intersection,Distance from Nearest Roadway Intersection,Distance from Nearest Milemarker,Distance from Nearest Exit,Distance from Nearest Landmark,Non Motorist Type,X Coordinate,Y Coordinate
3321680,BOSTON,09-Jul-2012,11:30 AM,Not Reported,2,0,0,Angle,V1: Parked / V2:Parked,V1:Not reported / V2:Not reported ,V1: Collision with parked motor vehicle / V2: Collision with parked motor vehicle ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear/Clear,,66 SOUTH HUNTINGTON AVENUE,,,,,232031.041,897819.4456
3239234,BOSTON,09-Jul-2012,2:00 PM,Non-fatal injury,2,3,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Not reported / V2:Not reported ,V1: Unknown / V2: Unknown ,"V1: Bus (seats for more than 15 people, including driver) / V2:Passenger car",Dry,Daylight,Clear,,619 CENTRE STREET / SAINT JOHN STREET,,,,,231812.1093,896033.1876
3179693,BOSTON,09-Jul-2012,3:35 PM,Non-fatal injury,3,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead / V3:Travelling straight ahead,V1:Southbound / V2:Southbound / V3:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 N,,Exit 15 on Rte 93 N,,,236972.2496,896473.4282
3245692,BOSTON,09-Jul-2012,4:40 PM,Non-fatal injury,1,1,0,Angle,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with pedestrian ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear/Clear,,101 MERRIMAC STREET,,,,P2:Pedestrian,236086.4394,901548.748
3197920,BOSTON,09-Jul-2012,5:33 PM,Non-fatal injury,3,1,0,Rear-end,V1: Not reported / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Eastbound / V2:Eastbound / V3:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car / V3:Passenger car,Dry,Daylight,Not Reported,,BOYLSTON STREET / PARK DRIVE,,,NEAR PARK DRIVE,,233428.6248,899533.0624
3253456,BOSTON (SOUTH BOSTON),09-Jul-2012,6:45 PM,Non-fatal injury,1,1,0,Angle,V1: Turning left,V1:Southbound ,"V1: Collision with cyclist (bicycle, tricycle, unicycle, pedal car) ","V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Cloudy,SUMMER STREET / MELCHER STREET,,,,,"P2:Pedalcyclist (bicycle, tricycle, unicycle, pedal car)",236993.8124,900105.25
3181054,BOSTON,09-Jul-2012,8:35 PM,Non-fatal injury,2,1,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Westbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Motorcycle / V2:Passenger car,Dry,Dark - lighted roadway,Clear,NEPONSET AVENUE / GALLIVAN BOULEVARD,,,,,,237735.2263,892889.9254
3245676,BOSTON (CHARLESTOWN),10-Jul-2012,2:45 AM,Not Reported,1,0,0,Single vehicle crash,V1: Not reported,V1:Not reported ,V1: Not reported ,V1: Not reported,Dry,Dark - lighted roadway,Clear,,NORTH WASHINGTON STREET,,,,,,
3250818,BOSTON,10-Jul-2012,4:15 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear/Clear,,311 COLUMBIA ROAD,,,,,235192.9968,895533.995
3181040,BOSTON,10-Jul-2012,7:38 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 90 W,Rte 90  W Milemarker 131.0,,,,231312.2051,900784.6587
3182467,BOSTON,10-Jul-2012,9:00 AM,Property damage only (none injured),2,0,0,Angle,V1: Changing lanes / V2:Travelling straight ahead,V1:Westbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,NEPONSET AVENUE / WILLIAM T MORRISSEY BOULEVARD,,,,,237696.0819,892924.3425
3179826,BOSTON,10-Jul-2012,11:45 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Backing / V2:Parked,V1:Westbound / V2:Not reported ,V1: Collision with parked motor vehicle / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Not Reported,,WALDEMAR AVENUE,,,SUFFOLK DOWNS,,240919.1774,904754.6502
3251865,BOSTON,10-Jul-2012,11:55 AM,Not Reported,2,0,0,Angle,V1: Travelling straight ahead / V2:Turning left,V1:Southbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear/Clear,BUNKER HILL STREET / ELM STREET,,,,,,236018.6562,903256.7498
3182468,BOSTON,10-Jul-2012,12:45 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Making U-turn,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,GALLIVAN BOULEVARD / BECKET STREET,,,,,235953.7188,892308.9999
3250817,BOSTON (DORCHESTER),10-Jul-2012,12:51 PM,Non-fatal injury,1,1,0,Unknown,V1: Travelling straight ahead,V1:Not reported ,V1: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,26 BEACH STREET / FREEPORT STREET,,,,P3:Pedestrian,,
3179694,BOSTON,10-Jul-2012,4:49 PM,Non-fatal injury,2,1,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 N,,Exit 15 on Rte 93 N,,,236972.2496,896473.4282
3207350,BOSTON,10-Jul-2012,6:55 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,MASSACHUSETTS TURNPIKE Rte 90 W,Rte 90  W Milemarker 130.0,,,,229752.0583,900842.7985
3179683,BOSTON,10-Jul-2012,7:20 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Other,Clear,,Rte 93 S,,Exit 20 on Rte 93 S,,,236954.209,900826.9442
3168435,BOSTON,10-Jul-2012,7:50 PM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Northbound ,"V1: Collision with cyclist (bicycle, tricycle, unicycle, pedal car) ",V1: Passenger car,Dry,Daylight,Clear,,OLD COLONY AVENUE / 421,,,,"P2:Pedalcyclist (bicycle, tricycle, unicycle, pedal car)",236882.3971,897430.8463
3182462,BOSTON,10-Jul-2012,8:35 PM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Entering traffic lane,V1:Southbound ,V1: Other ,V1: Motorcycle,Dry,Dark - lighted roadway,Clear,,JAMAICAWAY / 100,,,,,231452.2044,896078.0668
3245689,BOSTON (CHARLESTOWN),10-Jul-2012,8:51 PM,Not Reported,1,0,0,"Sideswipe, opposite direction",V1: Travelling straight ahead,V1:Northbound ,V1: Not reported ,V1: Not reported,Dry,Dark - lighted roadway,Clear/Other,,55 CAMBRIDGE STREET / Rte 93,,,,"P2:Pedalcyclist (bicycle, tricycle, unicycle, pedal car)",,
3182701,BOSTON,10-Jul-2012,11:05 PM,Property damage only (none injured),3,0,0,"Sideswipe, opposite direction",V1: Travelling straight ahead / V2:Travelling straight ahead / V3:Travelling straight ahead,V1:Northbound / V2:Southbound / V3:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Motorcycle / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Passenger car",Dry,Dark - lighted roadway,Not Reported,,JAMAICAWAY / BYNNER STREET,,,,,231761.9221,897172.3749
3253462,BOSTON (SOUTH BOSTON),11-Jul-2012,11:40 AM,Non-fatal injury,2,3,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear/Clear,WEST SEVENTH STREET / C STREET,,,,,,236638.7522,898623.1447
3380434,BOSTON,11-Jul-2012,12:36 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,MASSACHUSETTS TURNPIKE Rte 90 W,,,AT TOLL BOOTHS WEST,,231192.6736,900839.7765
3179695,BOSTON,11-Jul-2012,1:05 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Travelling straight ahead,V1:Eastbound / V2:Eastbound / V3:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,GALLIVAN BOULEVARD Rte 203 E / RAMP - RT 93 SB TO RT 3A SB Rte 3A S,,,WALGREENS,,237475.5009,892745.4977
3249444,BOSTON (BRIGHTON),11-Jul-2012,1:50 PM,Not Reported,2,0,0,Angle,V1: Turning left / V2:Travelling straight ahead,V1:Not reported / V2:Not reported ,V1: Collision with impact attenuator/crash cushion / V2: Collision with impact attenuator/crash cushion ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear/Clear,,100 NORTH BEACON STREET,,,,,229428.2331,900511.986
3387554,BOSTON,11-Jul-2012,3:16 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic,V1:Westbound / V2:Westbound / V3:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,Rte 90 W,,Exit 24 on Rte 90 W,TWT,,238090.4393,899691.5691
3387555,BOSTON,11-Jul-2012,4:20 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic,V1:Eastbound / V2:Eastbound / V3:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V3:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear,,Rte 90 E,,Exit 22 on Rte 90 E,PRU TUNNEL,,234741.7413,899775.696
3242942,BOSTON,11-Jul-2012,4:55 PM,Property damage only (none injured),2,0,0,Angle,V1: Turning right / V2:Travelling straight ahead,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,RIVERWAY / LONGWOOD AVENUE,,,,,,232142.9084,898941.3686
3201845,BOSTON,11-Jul-2012,5:07 PM,Property damage only (none injured),3,0,0,Rear-end,V1: Slowing or stopped in traffic / V2:Slowing or stopped in traffic / V3:Slowing or stopped in traffic,V1:Eastbound / V2:Eastbound / V3:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic / V3: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car / V3:Passenger car,Dry,Daylight,Not Reported,,STORROW DRIVE / DAVID G MUGAR WAY,,,,,235214.6816,900915.4701
3282500,BOSTON,11-Jul-2012,7:00 PM,Not Reported,2,0,0,Angle,V1: Not reported / V2:Not reported,V1:Not reported / V2:Not reported ,V1: Not reported / V2: Not reported ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear/Clear,WASHINGTON STREET / DUDLEY STREET,,,,,,234195.9531,897684.1249
3181042,BOSTON,11-Jul-2012,7:30 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Eastbound / V2:Northbound ,V1: Not reported / V2: Not reported ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Dusk,Clear,,HAUL ROAD / FRONTAGE ROAD,,,AT FRONTAGE RD.,,235950.9525,898250.4215
3282499,BOSTON,11-Jul-2012,9:17 PM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Not reported ,V1: Collision with pedestrian ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear/Clear,ELM HILL AVENUE / SEAVER STREET,,,,,P3:Pedestrian,233886.0313,895318.3127
3322573,BOSTON (ROSLINDALE),11-Jul-2012,9:50 PM,Non-fatal injury,2,1,0,Angle,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Not reported / V2:Not reported ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Dark - lighted roadway,Clear,WALK HILL STREET / CANTERBURY STREET,,,,,,232333.4374,893200.8123
3322574,BOSTON (HYDE PARK),12-Jul-2012,00:00 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Turning right,V1:Southbound ,V1: Collision with guardrail ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Dark - lighted roadway,Clear/Clear,AMERICAN LEGION HIGHWAY / WALK HILL STREET,,,,,,232432.2186,893104.1252
3384368,BOSTON,12-Jul-2012,1:32 AM,Property damage only (none injured),1,0,0,Single vehicle crash,V1: Travelling straight ahead,V1:Southbound ,V1: Collision with median barrier ,V1: Passenger car,Dry,Dark - lighted roadway,Clear,,MORTON STREET Rte 203 W / CANTERBURY STREET,,,BEFORE AMERICAN LEGION HWY.,,233318.6079,893630.5919
3229820,BOSTON,12-Jul-2012,6:35 AM,Non-fatal injury,2,1,0,Rear-end,V1: Travelling straight ahead / V2:Parked,V1:Southbound / V2:Southbound ,V1: Collision with parked motor vehicle / V2: Collision with motor vehicle in traffic ,"V1: Passenger car / V2:Bus (seats for more than 15 people, including driver)",Dry,Daylight,Clear,,2062 DORCHESTER AVENUE,,,,,235814.5844,892304.5778
3186842,BOSTON,12-Jul-2012,7:48 AM,Non-fatal injury,1,1,0,Single vehicle crash,V1: Travelling straight ahead,V1:Westbound ,V1: Collision with curb ,V1: Passenger car,Dry,Daylight,Clear,,MORTON STREET Rte 203 / CANTERBURY STREET,,,,,233302.1557,893677.645
3186867,BOSTON,12-Jul-2012,8:05 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Entering traffic lane / V2:Entering traffic lane,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Single-unit truck (3-or-more axles),Dry,Daylight,Clear,,Rte 90 W,,Exit 18 on Rte 90,,,230710.1153,900785.5149
3208031,BOSTON,12-Jul-2012,9:30 AM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Turning left / V2:Turning right,V1:Westbound / V2:Westbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Single-unit truck (2-axle, 6-tire) / V2:Bus (seats for more than 15 people, including driver)",Dry,Daylight,Clear,,LEVERETT CIRCLE / NASHUA STREET,,,,,235565.4707,901894.5497
3380414,BOSTON,12-Jul-2012,10:08 AM,Non-fatal injury,2,1,0,Rear-end,V1: Slowing or stopped in traffic / V2:Travelling straight ahead,V1:Eastbound / V2:Eastbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,RAMP - RT 93 NB TO RT 90 (RAMP K) Rte 1A N / JOHN F FITZGERALD EXPRESSWAY Rte 93 N,,,RAMP L TUNNEL,,235887.3186,898356.1449
3190972,BOSTON,12-Jul-2012,11:09 AM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Travelling straight ahead,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Dry,Daylight,Clear,,Rte 93 N,,Exit 11 on Rte 93 N,,,237094.7253,891674.8051
3251861,BOSTON,12-Jul-2012,11:55 AM,Non-fatal injury,1,1,0,Not reported,V1: Travelling straight ahead,V1:Northbound ,"V1: Collision with cyclist (bicycle, tricycle, unicycle, pedal car) ","V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires",Not reported,Not reported,Not Reported,KILBY STREET / WATER STREET,,,,,"P3:Pedalcyclist (bicycle, tricycle, unicycle, pedal car)",236628.6515,900908.9922
3381426,BOSTON,12-Jul-2012,2:44 PM,Property damage only (none injured),2,0,0,Angle,V1: Travelling straight ahead / V2:Changing lanes,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,JAMAICAWAY / KELLEY CIRCLE,,,,KELLY CIRCLE,,231228.8752,895994.7502
3207186,BOSTON,12-Jul-2012,3:45 PM,Property damage only (none injured),2,0,0,"Sideswipe, same direction",V1: Turning left / V2:Turning left,V1:Southbound / V2:Southbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,"V1: Light truck(van, mini-van, panel, pickup, sport utility) with only four tires / V2:Passenger car",Dry,Daylight,Clear,MORRISSEY SERVICE ROAD / WILLIAM T MORRISSEY BOULEVARD,,,,LAMBERTS,,237286.5699,893933.8401
3380435,BOSTON,12-Jul-2012,5:55 PM,Property damage only (none injured),2,0,0,Rear-end,V1: Travelling straight ahead / V2:Slowing or stopped in traffic,V1:Northbound / V2:Northbound ,V1: Collision with motor vehicle in traffic / V2: Collision with motor vehicle in traffic ,V1: Passenger car / V2:Passenger car,Dry,Daylight,Clear,,JOHN F FITZGERALD EXPRESSWAY Rte 93 N / RAMP - RT 93 NB TO STORROW DRIVE Rte 3A N,,,O'NEILL TUNNEL EXIT NORTHBOUND,,236472.4939,901510.582
